userId, retention(monthly_activity)
\x0098cc1fdbda898eb521dabe99fc4791f34d25c9e9f5879bf13d9f16c3b3f3e2,1111111111110
\x0099271ddc196918c3ef4c76d2068f98b7d99f84e2c8b4f92700d0cdef6b573a,1111111111110
\x00993e0318dd16e29f7317674a98331b0e848c844bad1f2a27f3936824994b82,111111111110
\x0099934df80d3ab8873733d970ca0af8200dd15aee379c537c33ed636f896e32,1000010
\x00999fa78b03328cdcb21a9ecd0f240c00a48bb7114ae703d371a5a3b4e00789,1111111111110
\x0099a420ed68979f94978a5cf370cec68df2b0a4eb9ecd8512ce5ffba590b6a5,11111110
\x0099c139d65fd76a55e615684d342a957d405dc2b1f08e5992ce4eca0de50fb8,1110000000000
\x009a46977e7d5dcbe2b657ecf1bbafb6c66f46935163531b157a492444564c60,11111110000
\x009a4ef8a3a6ab12507b383a25f1b6e21c34a8d2c157457dde23378e8d624a7b,1110100
\x009a8049b467cb81c04ea42d115b8eed18fae9ca750c198beef069d1c069e38b,1111111111110
\x009b5efc1249f32f6a3bbd1931d1808526be14ae44eb8f5a5427795c47ae9cb2,1101110000000
\x009c71a31ddc16aca52b67b54fccf203bfe262ed26f914a3fa17e35994f1b7ad,110
\x009cea5cfd3ef99b2bc4cb5640ec8d527fad47898287290d986dd39708ebf79a,1111111111110
\x009cf7c3cbc00093d9d28548e0213061ff44bd370ea29952a5549f856144ae4a,1111111111110
\x009d57c1f86201ea5671ade9a90551d3e8af322cf1bfab2dc9c9c0c89b36a21f,110100001010
\x009d63d28d1424ea2aa8457ed6d4cb6d809e5e66ef77c7f0010502c3fbf0315c,1000000
\x009d8e66c61c9270aad4bdd4d28f106a2d6ad160f53440c3a3cc8b4b32888640,100
\x009d96cb2d50a08945879a57d6bb96b83ff7cbdb0e580dd70c5240b1966df87f,1111111111110
\x009d9db43c2a9d494c941e3310150c061c03bae93a2753b7d59d9313cda33d26,1111111111110
\x009db6e9629d39c23e2fccd0a737746985fef68ee022af4fdcc441d261247078,111110
\x009dd879b8c29312643a167d620fdca42311d9fcc94854f63ad463c68f9441b7,1000000000000
\x009e1faf05cf54f0b133c6866c81609ea3e075c992ea8de45829dd18514a0619,11110
\x009e4ff61103c64478027d3a2aada0d1769da70773ac9abff0402502190769a8,11110000000
\x009e6e59b2231763b72fa5dae115ad1de56de0f77c215f007515b890a9225d0a,1001110
\x009ea7a61f8e59785025a53181ef900cd3df16d5f79493ce62a4dc198581e14e,1111111111110
\x009eac8423ba36cd707f708fbdc59484281305f25423c776332032c4eb724849,10000000000
\x009ed29469b20056bd5e09d29ce8a8f88de9e958269330cebdfb9bab41d4c2ee,1111111111110
\x009efe17230e8376c1fe6e92ad2a35691971d4d37cb408979035f6322a455cc1,110000000000
\x009f28b2802d4493dfc3f97ef11f6ad49cfd9f25cfcbb67c4e1de387e6c27d61,1111111110
\x009f342ca7af9fde5f47eebf954000faeff5e12bc9fa4b88ab3fc732fd809fa4,1100100000000
\x009f7a2484425015ea58da182f0b116aa40d2deb763af7d693f0dca7b1663360,1111111111110
\x00a0361f1a6fcda500c4da33442956ef9f0cd23a2110412746ec932da5faeda5,110
\x00a16a1251b0eed132880cd991c645021a2166b2ae76a96cffcaf2b8bab6c60e,1000
\x00a19960663cc6c24b616e936b9089fe8b20d86772e65ed3f0f4dd5a966a4dcc,1111111111110
\x00a1ae5c0ccec6c2c6bc3021b000a6e0363f5378ed6494aa4e640c8aadaac16d,111110
\x00a24e733ed28dced54664a6b10baac6c98e67cffdca7f4aae7107fb95ef44a2,1111111111110
\x00a28741270a291cc2261390f44e9dbd974ebaa27c0a1af9579414cce8163d84,1000111110110
\x00a32256b377ead03e9c8b0203ee2aff9252b3464d9c9793b7945821b04e5bbe,111111111110
\x00a36be5ccbb9636113dfdf08f7b6b3e316d6905ffa936d30fefaf217e9bacf1,1111010000010
\x00a383b486ef0555873e3877722d9bcc99efd15cdcdd16e491337687fd733c63,11111100
\x00a385a887ec96c486d17402b2143520983df163899a1823af0a56241eb6219c,1111111111110
\x00a45fac6016c39c1a11110af02304525f3a46caddf88f5763159768d88637f3,10000000000
\x00a48f83f844e85fe1469b44afe0441dbc61de9ce1796dba083b5f2d7e733d47,1111111111110
\x00a49261e4abe924c0f1b354c4ac9fcbf0b1d69f8444b975da6ab0182047d94d,1110011000000
\x00a4af2aca487d378af4ef35d8ee848cae0b656b3889808f753e4737e917cec4,1111111111110
\x00a4e9b34af62be2ab40bbbb37905dffdf0f08906c12597f673363df429b9e93,1111111111100
\x00a51d819afdf77fac8d38c4a294f472f0bbf0bfe07f3b69cdbbbab974af590f,1111111111110
\x00a56b458075d41cf465ac3e220c1287b09273bf33e60b437a466901c911110e,10
\x00a59cce3e500bffda776846bfd8e0b666aa3fe99994b9ef09e5d7df74b81ed6,1111111111110
\x00a5bf394f138fc7d33d3ba3e8ca67699967d3e0c5ee7a172ec12b79f79bb591,1111111111000
\x00a5ceb65fb903236b3d39fd00e65b700bb1a6022a612bcee9f2986a8d3d876f,10000000
\x00a5e0c8ba207c31df7c72a1abe572f8ee8f7efd7082aede8c6fdf0598e49969,11111111110
\x00a5e83d921f282a40326cbf63cb28f7f53313e20a55011a7d91724be1439a0a,1100
\x00a5fd638886ae221e9ad90cfcf14a9e2e05cfd4614d1bedab59b22c089d7d54,1100000000110
\x00a669c7e876dfa4b211b904841d9d42eb06b302f4186e0b7f2816996f538e24,1111111111110
\x00a6b5f6963508fcdab2faac74051d597199ea8c3412c9cccc20b89296dd14cd,1000000000000
\x00a6c72ff02d0e540878c00c42cd3f71c9c3af599077a4f565f72516767352cc,1111111111110
\x00a6f5f7ef54869bd01f131cbace2466e3dd5870d297aabff4ed5b24d1b82873,11111110000
\x00a74007b6b95accafeb5d26cee70fb9ebb6e5c77a267b34fe7f44aacb2e47ea,10000
\x00a7406099da0476652ccc86c58d5e700be25daa28ad37946e3e65d5ea0d394f,11110
\x00a748b68546a0f22835aa7e5741fe8ff6fe0932b1c55b289dc179a5dcce2d2d,1111111111110
\x00a7670e4fd7ad887fa3e6e482df73769d76bb1bb3fc095a415a531f2d60eafd,100010100110
\x00a7712df34c8291bf4243a30595693510ea1567a4b69b830581139a6189710c,1111111111110
\x00a788cae2a54ee2be9e6154ce202cb208ea05d3d666ff84f05a6b29e5a7c101,1110
\x00a79dfeed19841b21dc00b4cec6236711e986b43851373b74042505521a48f1,11100110
\x00a7e784fe51f434f9551df6ffb000841a9f5ea8eb7529488aeea1f8c12886ed,111111111110
\x00a83c54eb656988004fd22564b06e9e8c0856178afdb373c20efa89cc9eb62d,11010001000
\x00a843bac08555a806fcecee21911e451647a71d1a20307e9c88857d1beeafa6,111111111110
\x00a85e17d70dd70b89a2ac772522eadb329ebfc40e3c2fb5a9c65a5e40a40536,10000000000
\x00a86585cd3e00277068ef4b8a7bb21900c78e72806464078631da7225fff4d0,1000000000000
\x00a86a9a14a3f580f5045858a60276bfa72efc9c952fe10c3528c844b902f029,1111111111110
\x00a8d62d3740e32575222ff07e503161cf62e258ce871b7936c24d82a065ebb4,1101111111000
\x00a974c9526619eaf864ac47db7dbd9a1aebdf16d0211cb4b8629033051e6bee,1111111111110
\x00a9847e126c842c6e18a0bc43f266f1f9145f333e9b93ae97bdab6dc93c11a6,111100000000
\x00a99def6e18f888901ba4c483ffff84e5cfd1588726d585aabbdb33d6b9257e,100000
\x00a9dff747bfbdeae3afee8c770432a8e01658cca558f4b0a90f4e61d8f06384,1111111111110
\x00a9f212281d193b857c85c8f042b9266c2fb35c9db3071da3e174b5e561f6b0,10
\x00a9f673bc056c130a4e32f9790cf80d43b42df1f36a35ac70c094d0198979af,1111111111110
\x00aa0b5632d84f4cbf326a6172edffb2b5868a6c9409be0d49728423f9f1187b,1101110
\x00aa336c8c741280b952d9833591398a3a23dbef2aa4e0e73a5fe2b5f485cbf7,111111111110
\x00aa5d17e731d51943242d0c7f3b82956524d9a19145d2b0296ba759d91b8d25,1111111111110
\x00aaa9770a0967e809fc984a2d27baff28d2df02302291183157df173d3c93f2,10110
\x00abec5057366efc6085663464dc1d989d8ef923fbab313958dd3d007680ae23,100100
\x00ac0417bfa1009c6bdeb7a8132b30b03d94cc85ee242edd04d59fb001565df2,11110
\x00acad77af00d1e6be2fc14c24f4e234c53ffa283922439e2dda1980c24641a7,1111111111110
\x00acc263bddad67dd3df35a3ab87775096ffd3137fc3c75e541e62c75960a8d1,11000000
\x00ad09067dcce67e9772d1f85281f0cad5fa29802971f5a62cf2f77190fa0e68,1110
\x00ad1861953176a61e28d70eecd4d996fa7901043a0f8fb7b41111c2197ee693,1110011110010
\x00ad266e970988a149a1ecd51b60fdfdbf10f764be76267580d07bafb608438c,1111111111110
\x00ad665b28b10b5bc34cc17d988fd6d9270bd67fabadde82322a9882053772d7,1111111111000
\x00ad7979cc676f429bd7259da9f608edde49f13d647280f4af59b62b92e27ec2,101111111110
\x00adb06b8f25cd63b728f6aca63fb57c715ff5b7ecad91e1026524f8f949a79c,1000000000
\x00ae03748797c985c2a07bc1b9ba3bae728f945bdb53371b434d9ec4a1bc33b1,11000100
\x00ae0976b061140e393997f08d844bba82073a77ba2c8972133d62f08ed1a02c,110001000000
\x00ae2cabae04262d9bce759c1e5b3676e2b022006052106964cd5da210fee20f,1111111111110
\x00ae47eb7fa0c116f43c43d4393751505349955e38bc052d81aecfa97ddf0a74,100000000
\x00ae551b32a6a18feb10eb1edb36421be52ba30296875ca2d87cda89ba0d7679,10111110
\x00aeb659256e1410a32ea1e58f09836d11898892ca1fcb6d484216b97bb0f183,100000000000
\x00af10d1e0fda74fc7e7ddc03220f22d00af5f1a28413f596077ccf4c7077796,1111111111110
\x00af42157e5a144d9245316da486e8554d6ccdd650d4f0ab3fff60869e5c6655,11111100
\x00af8da9d86cc22e239c90b221701ca257e7a3d79d553ab95d455bdbefad0917,11011000
\x00aff5f787af0e1c140426f6779fc75cee52598361c0ef3c23a7f74450a59bac,10000000000
\x00b027254407b5ff8366cca19a087eb9dcf6b3a7467303816449ef2b5b5d16f3,1000000000
\x00b050a91057301f8944288dc4c6c11635f1b533232097dfbd5522947938a392,11001000
\x00b079a6ca898a2b7b20941371e9e43a41e65aab0c6aa5c2acde96d003728780,1111111111110
\x00b07eec5bd96cefb04448d6f454c4951659430c054217c24dd36a1e9b3d4595,1111110100000
\x00b0825e84610d18f13322bee6990a12f843c740106dcae2a6caeccb314d3290,1111111111110
\x00b0a5aeab937e09c2b24144f3a0341a2aaed2e2ebd0e49fe6cd333acbc486a9,1111111001010
\x00b0aab7ae834f1b6c416e2ec6e657ca5416716afb183ea8617a61cbe268929a,1111111111110
\x00b1326182ff59fc02975e40875573579286996362c4204a9200ccf1c2320b62,110000000
\x00b14dc8cba7845a9b5d294918a2fd37fcaee69b1719c675e5ff39ed11b35d99,1111111111110
\x00b1a19e57cb1c6d2c189f222259100efa58d3ed6038348e206e13eecb9b0263,11111111110
\x00b261e90797c6ce9f33baf1e5d9d58cb2934553a6e08aa14cb5e2e0f2b00c80,111011110
\x00b293e419cdec600cb92e8e629c23b6b578574db065ca1567e15bf6af3fa159,110
\x00b2c4d0f48ca3fd25ba3642fc42047f895caf6d2684043782eca448716a2979,1100000000
\x00b2c9038f43ff644f0dad7ddd02aa605a34178cfd71ea4cc9b6724cc740ebc9,1111110100
\x00b2f9b37a64b2850a31cac16079e048d72c921e1e81f9eb62f7f380ff2381e9,1111111111110
\x00b306fcec60d64df2947b2ff2f35a8233533cf8cc7a22dbdf32018850e8816b,1100000000
\x00b31fbe767d7af2a79e783a9f8585b7c8a651354e6a0d6cff848730de5d9873,1111111111110
\x00b347f60247a8b599b57932760f0a90d13095eaa78a5a621ff13b85e53179db,1111111111110
\x00b34d3dffcbe0206f00f05755a9143802ceb70d7a4f0353452d59e0485fa591,1111111111110
\x00b36699e8a04f88238d4b1d7693161cd8a1c900bdf9c06a2f2d8e70cde18f76,1111111111110
\x00b378ee13786e84ef0c749e5c3978c78b6577899d9ec07a1226b7e3f3705caa,11101010
\x00b405167ee85fd55c2b34b52a7282c1bc82174fd5944d637c9a3c7646febfc8,111011111010
\x00b413500cec4ae64225a070dc1b5b358bc880ac80b6ac3f1ae2625238983626,1110
\x00b41a66a46132f929e8bbd034ee4fe4ec89162fd766fbb140c6c08d7bb12d6c,100000000
\x00b4387668551c7adb41dd5f139899ec5484eb21687ff83bc54eb6847dd2901b,1111000000000
\x00b44c8e1e71dccb6422958d6d7bdfcacc2d8ba951f79620f60b69099abcd725,11111111010
\x00b542a26b75e5739f34335393b05932bd5f3404be8342edb67ff7944a7a3076,1111111111110
\x00b5679d247cb5936b5729eead855657b8a5030ed747c4c8124a6e80d7cedd8a,1110001111110
\x00b59b195a2e350e1e55f1efe8bc0473f6169abbb4c25ea7166579e669276536,1111100000000
\x00b59e44a7eba0ac7cf25d5ac779d8dc1c0f9db33eb1b5fa31e8cd8e1df1245c,111111111110
\x00b6075d1212a58ad1fd3e187bddbc19d0b7567ff1cfa6f4ceca3a1bd7a73272,111111111110
\x00b63558da5c916515911f4796fb28e878b9c3167fb032301dc8df76d0ce2ed3,10
\x00b6c5e06a12e1c359662bc7c289cc77407110e1a1d5c2c0c98f9f3f6cc2596f,110
\x00b6d140af78fdfbf6d12a187fc01ef52c65eda2cd03e6bfb8d5b9b62137f851,1111110000100
\x00b6dd369e55ba25392bb0fcfeb3f6376748d9635453166c4132b949baf85c38,11111110
\x00b70935dffe3a65373e7075b439b368e84ad43fdde2352b20ab40aae63bfc57,1000000000
\x00b73cea1cf5844a86d49f42d8091435a3b9c1df7f3f9312c9ba2263d24db989,100
\x00b76fc243eec798751780efe2e9b832574f34446554f8fdbfab1ea6507d8bca,1111111111110
\x00b77f650ce4020c796543e63236d0c064f2033bcdd68c5b72cc533d8b89e2f8,1010000000000
\x00b811a8f552774b291385c4ecce81f5f9cd26155a94e5e97578db5243614e93,1111111111110
\x00b823223ad5017e743ee94c862e68cb92184edabe7f144899872571d0c8e35e,1111111111110
\x00b84e4c9f4206139ccf467e4d93b24400a698ffbe54d8f707ae105d8ee6b354,100000000000
\x00b88d7c6812f7f4508f8f48aceda8383837d0dc167efe889657ec9f4ce6dab7,110100110000
\x00b9e299e857e3d69f3545a1fd770f26e7619bcf2702a024ed99114e552839d5,110
\x00ba0b9b59d689ecdf0d869035440b2d3e77a7280e4b54cc959cc9f506679898,111111111110
\x00babfb27fc7fd7c47cb06af7f1b7f36fadcdcb85e6234ed237360be7e032143,100
\x00bad0c6dc9bdac54356ab97b312eccf941aae7e8d44e6e092e46f214812c369,11111111110
\x00bb062d81ac1e11ebffde27e12058460f2b017de1ea9dfabac08e7f04f297ee,1111111111000
\x00bb1a86aec973ea45d3c3b1418f1650cf67e5d7e8a7d492fb6d7d8a24323745,1111111010100
\x00bb20f7827bfc49c7b2e2f6e18c16b5c3a7bea31faa4aace301de3b07aea845,110110
\x00bb41f6cd2e99948e1c2ceac71d2f8c7792c91282284a0d307b0fcb3b64f735,1111111111110
\x00bb636658e3471086a3b324d12fbc1df8b77dd9228e2d2da20e852706e2facc,1111110000000
\x00bb6ad29908e7d0df0c49a2b8f8c6a989f81c705cff93d74fe5f6b991a141b7,10000000
\x00bbbe1238aa2ca9d4057ecbefae1b8773c3978e1aafe2d59c28b55c3683798e,100000000000
\x00bbc29c12c69006967706b675562e3b7a30670d1a8cf77d6978165c0eabf739,1101110000
\x00bc3f8cd00f5d2b55b5c60fae03fdd542cf5e68c9d118b1f00e4198202712ae,1111111110
\x00bc4823dbc54306514eb2269a728b048e70250d07354cf8511257f2cee894c5,1111111111110
\x00bc809d699559241bdb5be5e0e9baafa0c12a0b97d71c17dcbf4a54d38f7f69,11111111110
\x00bd1b4f11fb9406d1544acc539ac95eacf7078e0511c84af728f81f19dbe70b,1111111111000
\x00bd20d09119ac33d4644440b8fe91550e18c958351996af733001adb87eb1c9,1100000000000
\x00bd80f3db08ee61e665b2486f7d0b047bbb7b7d13835e16149f78e7e7595f6d,11010010000
\x00bdafea90a554598d7bc0b7da66d5bb737bb6910103f6de507cebde677e7336,1110
\x00bdd1d0b90cf2a299f391e80034a5672889849dc0a8349e5a2151d94c6043bb,111111110
\x00bdf87e251756de63423bd42a6e1c539c2543195c44f724ae8037169bb442ea,1111111111110
\x00be1cb8f6ec4f30a5a9ed104960f322263bafa6af0ad05147c5df5e6595cb20,111111111110
\x00bebaae64ab7a3caa51d64862d607d4157cb7c019b895342d25d6b828a5be3b,110
\x00bebda11c2202fad1e36fe79af305c4a03ead47a45a5a8746c92b39ec1ab86e,11000111000
\x00bf024b2d4dec3b089a2eb328ec495c9b425dd1ccf3ab7e2e78fefb72ee7f7d,111111111110
\x00bf06687b7181521b41126d9a095b43b672126138042509b5b92d27be5bbb95,1111000001110
\x00bf2eddc6fb5a26d180cdbf3d73f2ed25e5c5b86167322b14aeac6a037f9f6e,1001111111100
\x00bf51f0c02f81bd2a5d8ad2477812430cce124a0e4dc479931389017d6b985f,11100100100
\x00bfc47e2720d8d2dba46c9c9e29f38b9cf3d83c183786641c48af0c95fa5135,1111100
\x00bff7a6c1af42025eb187188467e6e3a612ceed1f935802a95b7f9436b8f18c,1111111111110
\x00c00e4fd63989a0dee9d2dd0b407dadb0a384c5e57a4c8860f191e746f8319d,1111111111110
\x00c041e1e88ae8149be6504dce8ecc858bd951f2e7eeda2d525d85b16d4ce8f3,1000000
\x00c08e0766ce071e2bed42ad85a9b9061f4653f4a1e5c19da45db3e15685cba6,11111101110
\x00c0e5bf1c3cc7db6e94819ffacd5e06684aefc2da9d8e6bb335ee47cae8ae4a,110
\x00c106b7c1addc4c0b69faddb109398836a623f5503995c2c4f52137bb3aa5dd,111110
\x00c122cd8e624a3fa3a58ab56e14a95a927e3db917a3588f44b43397196fcace,1111111111110
\x00c12b0ff77d38c0009b30f0ab21869446bb0021887a1926548ea312ccf79053,1111111111110
\x00c1350fbefad3e48ad5156535b44a04125ff1b62a2e2442daf413636ecd4b18,10000000
\x00c136f33dcaa6faafa9b845398f8cb0ecc0589dec19eebeb74bdabac62a7172,11001001110
\x00c1633048e2689df1c626e0cd5506c8436f36535bcba031c7a72d2a54287638,100000000
\x00c1702c05f091a8a2b3c397e53c1ac153e9f587f663bc97778d22c382b1388d,1111111111110
\x00c1cf79e6864580a1525b30589d9d766a57f5fdd4348471abe3b1522551f3ee,11111111110
\x00c1e868d1c439db6bed127c83eb9111c07049e2340e47bc876dff45c56d7b6e,10011110110
\x00c1ef493ede046cfaf1e1458c0c87d08bac330e7699d063b5a957449d408941,1000110
\x00c235cd3c9c2347fce76c92600797ae56e5c30fe75f1a7bae792ce438c0cf94,10
\x00c2e374cefd3772acb2687f732551414820f6cff9a0dc12b61d4b46a257b770,1000000000000
\x00c30fd8f85b54f92b475df75faafa7100213a52ff012ca80cb259290f7a3e6a,10001010000
\x00c32c3848039aeaf94b5532a059f0216c19923123037f75dd846b2cc008dcf6,10
\x00c37e845ee41b40177a602abfec8fe8c76b4d8fbdc6744380793d1ce5be5f5f,1111111111100
\x00c38955cf371b851eb8682e7bb2165622de62ff528e9f72226120ce487e83cf,11111000
\x00c397cf68537b69f2d71bdbc6b212b51bf432d31955fbfb2d7611f5bfa01b9b,100000
\x00c4056cffddc7ec24ea0356af49314391ddb03f19de50bf6f8fd4a19544f275,10
\x00c40a109027508ac087a57dc636fd6a91c1d15d59168b1058a1ba10b804ee48,111110
\x00c430948759eb0d39a9d332b613d4f053386cbaf25c294e19947711422f194c,110
\x00c4570627757de2118f07039f369296244214f652ffab78e883561465959c20,10000
\x00c47fa4f7db40a422cac943e600c9b940abdf636e34f520a3acde9da8c10f09,1000111111110
\x00c4a8a614c8d4e12d46574edf8087b04c36d7148ee96c6ff309f2bc0fc73485,1100000000000
\x00c4d0b2e5078e10aadf555235916ce04d1b19712c2a166a99f77d308fcb4715,1110111111110
\x00c4fe26fa0fed47697c6cfe928f5ea921255ef5f23b26c88996dd20ad2ad5f0,1000001001000
\x00c51e6ead71048f298b12717be651f4018737d075856ac1c0977c31256fac4a,10
\x00c546b040e683806f41ca24d59289e21c8a7ef948639b057a34f01171b34bf7,1111111111110
\x00c5e55a5cf791fb2aeae736de8b068f209dedaef5b7bbfd2ecb10632efeb5ea,1000
\x00c60c73967ff86c6737ac90fcdff8dce4b8aacad94cdda689a704aeff0e84e3,10000000000
\x00c60f32f17c7709eadc7847fb785f6a30cbfa211b920e92025ae87256fb9e3d,1110000
\x00c618c6479807e4863ef716f6b20b258d4661e504c8f142a0827f6cc835c2db,1111111111110
\x00c69b861c627df8ae1e0a68ba905501efdf14697cadcd37457a90271ae3d0f5,1111111111110
\x00c6d5f7ae154415b89ef13a0b6c0003d2c131e8a1be7c1ef47758cbcc008cf4,101100
\x00c74e8e64a36dd4d4c42034e230523e503687db5b597332f3fa8492babcc6a3,1101100111110
\x00c76ecdb1dafe196a34ae84f5d6ee59ceda6a5befd14df87895cd94d558f7a4,1111111111110
\x00c7a7181dcaebaf4febe716c1786a2573ea5979864ee23fb0aeae399d659011,111111101000
\x00c91235927b54420cf46461e5fd6f9d45a9a90377c5a62c50d896b1b028c5de,1100000000000
\x00c923c223e59a8c8fe410228df91b7a47eb311f084b511a0830469806591619,1111111111110
\x00c92a3d341ac6272e1f5fc9e4059bac15d09dd29d264c6967dd831d519dc68a,1000000000
\x00c94e9863269ab94c6e9abd72b7386eeb6004940ea02f762e36e12c944d8cae,1111111111110
\x00c9ccef56f37b0eeb111b96c5a93c0caff0009c53f781418dfbaf026fd60872,110
\x00c9d91d431c609e583eb1d7163deb3522d3ce80081c6bd0434756850d7ca357,111010100110
\x00ca968bbde3fd4ffcb016eb0e966b55b05ed4503c0b5bfe5b37eafa68c6245a,1100010
\x00caa6923da82b8bf90874430851028e7d2838c49d9149e4cb0f1ad32d6236e7,111110
\x00cafe59821f18e578dca926af53a23fba7d01681bb61a64e661c6f8ed69321f,1110
\x00cbb3c32b797066af13744ea3bcf179302c2d7cd2e64cc4ba4ff1f2b52cf101,10000000
\x00cbcc92e6a702146af93e8fcc9f0d18a35acd1346a138a5bbbcc30a3fc28551,111111001110
\x00cbe10bed5b064c38256264a35d559da1f671a9bc402bc33e6d0adfa85ce6f0,111111111110
\x00cc08c20c0aa111631df08e88324f4d896229d5386883158f9e0c54464cdd39,111110
\x00cc25404aabc45c3bac7ddd7d33a10f2c083e15eec547021de56b0b6a8f7ee0,1111111111110
\x00cc3bc68d3c6836766127f6224e9c2daaddd5d5723f35dc0f1ad981eb65fa6b,10000000
\x00cc5fbebff1d9154602d028aa5d68ab44933782b11500d1332d58e04e8cb09e,10
\x00cc6ea07951c181232b8e7afcdc58a038c139d0f035411682c6cd466d2a6435,111111011010
\x00ccd49317877dacbdb4cb993c6a0cea7fd5e3c6fd492a8d84ce3be057c39e98,1111111110000
\x00cd2286c1ca1d53d1ad2b26c13d4318e3df5aec90820e140483494b36b00445,1111111111110
\x00cd2faac6a4c75debb36587817b17f3ae5243460db4460df97a13544721d2ec,11111110000
\x00cd424739b7257acc58581850af88c0cd07a8b77d63d0a3539cf91f9e6068c5,1111110111110
\x00cd6985c5192d7ae018503940d6538fd157393afb353db2bd0c8a84c5e2beb6,100000000000
\x00cdd377188686fb0f932d31a6b7fc0d43186b89b420331a1fa627a76c6d6b52,1111100000110
\x00cdea38dd5a2eef69cbf0dcce34aabdbe9eb054b9d6122e153362f84e94abe3,11111111110
\x00ce107b238d0de5c455904dab1cfa1ee4ddcb56956f8a8219a4c011a22618de,10
\x00ce699c04c94a5ab7b569d35848914a18059a19521db7533fe4e29afe0d2ff4,1000
\x00ced4f2fa1600ec1ab2519bfedb63330dcd5ad3825f0c4c2a4a16bd22a9b501,1000000000000
\x00cefefb7130474bdf95f73ebd062f7917385fb649a9b9ffe47db4c634d612b9,1101001000000
\x00cf1d477657553a8a5a7d8e34d5e8cc3d92dc2a3143e53717bfb29dad692d5b,110000010
\x00cf701c9ec643cd8ed976eb1a3912f01eec66e0e82c425c2f74e43d61c0409e,1100100000000
\x00d0144c2f8c4668cd31b8a4197f145aa30544f0902cf92fc4ea94857431ba16,1111111100000
\x00d018a098e6cd57b074b67cf4aefa8705790a04b746509bf1e3178c0f6af8ff,1110
\x00d023bb53453214bd02ec1008f24e31e14d0c598e02550223b5bc3c41c27824,11110
\x00d03b6dfa7e29bdcac554be392c6df96544e7fc733765b9988a757bfb501a13,1111111011110
\x00d05e1be5eae69812321fbdca204b27b33241a27de7b31ef6f51a1d97c74a40,1111111111110
\x00d06a51f29287debff2ab54c8102874fdc2d742af0e85d7cc415c4fb47453b2,110000000
\x00d07e56996d6c82f218bc9b31547ad2c807cf8dde0bf34c2ff502762c25cad4,1111111111110
\x00d1045e7464d377a1bdf1c7ae44d6ba38d51ac0d20427c11617f295d5046348,101000
\x00d1050589390a24c42a64a482825d1a6c154cdcb2ee03c6c7c5b91fe66a5690,10000
\x00d2067855c56e258d91fb0b6bd44c5333829ae387465dd903e1f9a5003f006f,1111111111110
\x00d22fcfb3657017c4d7ba34cb55e16de21d55813ff94eba368d183e86de7cfb,110000
\x00d22fd0112f52e3d76c9ec8e6258c3b6454fe9d5aa9a4b1746c7e1bb0e93f6c,1111110111110
\x00d28d818f85b9ba3c81e63997a035a1a53666aa8ea9b77b125d83a92bce955e,1000000000
\x00d2de509d9b16c47abcb5c940e2488c15954d4b38a47660e4d50c00664deeae,110000000100
\x00d350fc427b4043a82c291054a7c71dfa8f79fc9e0d9797a38e57f3aaa93ddb,100000
\x00d3b36cab8fb13ad2c8f50204f03b527af524c43932d595134912cbc7e6efbf,11111010
\x00d4142d747a4c04b0173cf43f610da3365f070294a5e64ab3fd93b3151945d9,1111111011110
\x00d452caa4bed65bbac87efb938e9dc76ae9759e5c2ca83c5c54cd6c44864660,10
\x00d4ac9b35ba9d83020f08b51ec088c7861d1166d70b33054c42e81b0f669169,1111111110
\x00d4d5a17282a293acceee7d3c7ca80a8e716739d7a1118e45e8cce3f8d119e3,1111111111110
\x00d4d73287f24f6b61a8bae8c598e7757fefce7d29b42c876669074b563fa2d2,1111111111110
\x00d560159d075f36c01d09affbd4bb6068b3c77cf4dce56e6489e1fe5851daa1,111111111110
\x00d6543103cf2bcfc04418a610c709a4ece1e6f905bdb6cd335010a51159cb44,10111111110
\x00d67759b474935d3e470c125de13dca854696acf64653838e834d2993201d61,10000010110
\x00d6fbe21c5875f2d1513e641b2ac45ec475b30f7f2fa87d7b1050ae06c72d3c,10000000
\x00d722406ec396b2aa33cfdbd8c9d22e61c97dceaf18e7e8e92e6cc68394a95d,100001000000
\x00d73e7fa2329d29480176f0bc115c81ab955f1cf716a47d68a0ef161be7c432,11100010
\x00d786c8dd9fa4f1f2a95154847bb3c14e787cc8b864b5486ec71bb50d575158,1111110
\x00d7b57334d97faf61db76d06e83a29461e2de23bb4ca799315db006e8c69a41,1111111110
\x00d7b69c9da76988b6b7053840ba8b4f1df5b9e99c1b54aa6ec5f397a1d1e487,10000000000
\x00d82c47055c2f0e816974c7f12abbb6918d969980ce1c24a3c50141cea02243,11001000000
\x00d86119a4568aae24867f481187bc6ea1a7876fdac197b64a12f1a7e971d26f,1111111111100
\x00d8b4a6e9754ccee9dfbcc425c6203521ce2d3bd255329e2c41dae2aad2b974,10
\x00d8cbe678925ba93603203a9c1d79ea4dc4e56235c403bb324837589c692b32,11111110
\x00d8fdb1fe0e1dc3f51cf4f3a9b3cc9a51369c255b0d713f8690306dcc81939e,1111111111110
\x00d93e323e7a96969751dbdc0e8093d4b56432e3ec25a796c88b2e4430d53026,11111110
\x00d95e970dbd962c6a8f3d0181e064adaec572b0016cbf87f665f41edf32746a,111111110
\x00d95fa2a812925ca145a67937524c9caf16a81b70af88b7fac52e8e32334189,1111111110
